bot_hp,enemy_hp,distance,bot_x,enemy_x,bot_cooldown,enemy_last_action,time_left,action
16.0,73.0,0.12,3.94,3.82,2,idle,94.9,idle
73.0,61.0,1.72,4.61,6.34,0,idle,97.0,jump
100.0,100.0,2.79,5.1,7.89,0,idle,98.8,jump
82.0,100.0,1.32,3.84,5.16,0,idle,98.4,punch
88.0,91.0,0.5,8.9,9.4,0,punch,94.4,block
49.0,73.0,1.33,8.46,9.79,0,idle,94.7,punch
28.0,94.0,0.46,5.05,5.51,0,kick,94.6,jump
1.0,73.0,0.37,4.02,4.39,0,kick,92.5,block
100.0,100.0,5.95,1.0,6.95,0,idle,99.0,move_right
94.0,79.0,1.34,5.23,6.57,3,jump,95.6,idle
100.0,100.0,2.23,4.67,6.91,0,kick,98.8,jump
49.0,67.0,1.29,6.41,7.7,1,punch,93.6,idle
100.0,100.0,2.66,7.34,10.0,0,jump,96.4,move_right
100.0,100.0,4.46,5.54,10.0,0,move_right,96.8,move_right
100.0,100.0,7.24,2.4,9.63,0,move_left,98.6,jump
100.0,94.0,1.34,5.23,6.57,0,punch,97.6,block
37.0,55.0,1.51,6.85,8.36,0,move_right,88.4,jump
67.0,100.0,1.05,6.81,7.85,0,punch,95.4,block
34.0,70.0,0.76,6.97,7.73,0,jump,93.3,kick
43.0,58.0,0.3,6.91,7.2,0,move_left,91.1,punch
94.0,85.0,1.81,7.14,8.95,3,move_right,97.0,idle
73.0,67.0,1.42,4.61,6.04,2,kick,98.1,idle
10.0,46.0,0.3,5.24,4.94,0,punch,87.5,block
100.0,100.0,2.35,6.4,8.75,0,kick,95.9,move_right
100.0,100.0,3.69,2.31,6.0,0,special,97.8,move_right
100.0,100.0,2.25,5.61,7.85,0,kick,97.1,move_right
100.0,100.0,2.87,3.51,6.38,0,punch,98.2,move_right
43.0,46.0,0.38,7.05,7.43,1,move_left,92.6,idle
73.0,82.0,1.5,5.44,6.94,2,special,95.9,kick
94.0,79.0,1.72,6.54,8.26,0,idle,94.6,move_right
79.0,25.0,0.01,5.55,5.56,0,kick,90.9,block
91.0,76.0,2.41,5.05,7.46,1,punch,94.2,idle
100.0,91.0,1.58,6.45,8.03,3,move_right,96.6,idle
37.0,58.0,0.15,8.65,8.8,1,punch,91.0,block
79.0,85.0,0.39,6.7,7.09,0,idle,93.5,punch
49.0,82.0,0.8,4.62,5.42,0,jump,95.7,kick
76.0,100.0,0.56,6.07,6.64,2,special,96.9,block
10.0,52.0,0.2,9.7,9.9,0,punch,89.7,block
64.0,40.0,0.43,4.56,4.13,1,move_right,93.2,idle
100.0,100.0,4.32,3.29,7.61,0,punch,98.3,block
100.0,100.0,6.9,0.34,7.24,0,punch,98.9,move_right
82.0,100.0,1.05,5.67,6.72,3,special,95.7,block
100.0,100.0,1.59,6.3,7.89,0,block,98.1,punch
37.0,58.0,1.46,7.97,9.43,3,jump,92.2,idle
100.0,100.0,5.17,3.57,8.74,0,idle,99.0,move_right
55.0,70.0,1.0,7.6,8.6,0,special,92.9,block
100.0,100.0,2.26,6.41,8.67,0,kick,94.9,move_right
37.0,25.0,1.59,6.48,8.06,0,jump,89.6,move_left
43.0,58.0,0.68,5.71,6.39,0,jump,93.5,punch
100.0,100.0,4.65,3.21,7.85,0,punch,98.4,move_right
94.0,49.0,1.28,8.42,9.7,6,punch,93.4,idle
55.0,67.0,1.55,8.15,9.7,2,kick,95.4,idle
49.0,43.0,1.01,4.05,5.06,3,move_left,92.0,idle
37.0,67.0,0.44,8.66,9.1,2,move_left,91.5,idle
100.0,100.0,7.26,2.2,9.45,0,move_right,98.4,move_right
37.0,52.0,1.06,8.51,9.57,1,kick,87.5,block
55.0,58.0,1.19,4.29,5.48,3,idle,94.5,idle
58.0,67.0,1.15,5.17,6.32,0,move_right,95.2,punch
31.0,37.0,0.96,7.0,7.96,3,punch,87.2,block
94.0,100.0,1.57,7.17,8.74,0,punch,96.9,special
100.0,100.0,1.85,7.25,9.1,0,move_right,97.3,move_right
91.0,64.0,0.02,7.09,7.07,3,move_right,95.4,idle
7.0,70.0,0.11,8.87,8.77,0,move_left,93.4,move_left
70.0,76.0,0.8,7.22,8.02,3,idle,96.0,idle
100.0,100.0,2.26,4.42,6.67,0,move_left,96.8,move_right
100.0,100.0,1.6,4.84,6.43,0,idle,98.7,block
16.0,25.0,0.52,7.43,7.96,5,move_left,91.3,idle
100.0,100.0,4.23,2.82,7.05,0,move_left,98.6,move_right
37.0,43.0,1.81,7.39,9.2,1,punch,92.3,idle
73.0,73.0,1.22,4.67,5.89,2,block,93.7,idle
34.0,58.0,0.98,5.71,6.69,0,kick,92.7,jump
55.0,61.0,1.58,3.97,5.55,6,punch,94.4,idle
58.0,85.0,1.14,8.56,9.7,3,punch,93.9,block
25.0,49.0,0.18,8.32,8.5,2,move_right,91.2,idle
85.0,73.0,0.22,5.12,4.9,1,punch,97.1,block
34.0,55.0,0.7,8.7,9.4,2,move_left,91.4,idle
34.0,73.0,0.79,7.66,8.44,0,punch,94.6,block
100.0,91.0,1.06,7.44,8.5,3,move_right,94.7,idle
100.0,100.0,7.13,0.43,7.56,0,jump,98.5,move_right
82.0,82.0,1.69,6.47,8.17,0,move_right,96.9,move_right
43.0,40.0,0.99,5.55,6.54,0,kick,91.6,block
52.0,49.0,1.89,4.95,6.84,3,jump,92.6,idle
100.0,100.0,4.07,1.86,5.93,0,punch,98.2,punch
19.0,55.0,0.27,6.88,7.15,5,block,91.1,idle
46.0,28.0,1.33,8.03,9.36,2,kick,91.1,idle
10.0,31.0,1.3,7.22,8.51,3,move_left,92.0,idle
94.0,82.0,1.3,6.04,7.33,1,punch,94.8,idle
76.0,100.0,0.83,5.49,6.32,0,move_right,95.6,block
100.0,100.0,1.59,5.5,7.09,2,idle,96.4,idle
40.0,55.0,1.14,6.11,7.26,3,move_right,90.7,idle
40.0,61.0,1.4,7.31,8.71,0,kick,93.7,block
49.0,64.0,0.47,5.31,5.78,2,idle,94.6,idle
22.0,67.0,0.27,7.29,7.57,0,move_left,92.8,move_right
49.0,49.0,0.18,8.32,8.5,1,punch,92.5,block
22.0,55.0,0.0,4.94,4.94,0,idle,89.6,move_right
100.0,100.0,8.88,1.04,9.92,0,punch,98.7,move_right
52.0,73.0,1.87,8.13,10.0,2,move_right,94.2,idle
52.0,37.0,1.72,5.21,6.94,4,special,93.3,idle
34.0,73.0,1.21,5.39,6.6,0,punch,93.7,block
19.0,40.0,0.26,8.84,9.1,3,block,92.3,idle
64.0,82.0,0.91,5.39,6.3,3,move_left,94.8,idle
19.0,43.0,0.14,7.62,7.48,4,move_right,91.2,idle
40.0,64.0,0.23,6.43,6.66,4,punch,94.6,block
100.0,88.0,1.09,6.28,7.37,0,move_right,96.6,kick
34.0,58.0,1.31,8.06,9.38,3,kick,90.6,idle
10.0,52.0,0.17,8.84,8.67,1,special,92.0,block
34.0,37.0,0.83,5.2,6.04,5,move_left,92.5,idle
100.0,100.0,3.05,3.91,6.96,0,jump,98.2,move_right
58.0,7.0,0.98,8.72,9.7,0,move_left,91.3,special
100.0,100.0,1.72,6.72,8.45,0,punch,96.0,move_right
28.0,28.0,1.83,7.2,9.02,1,move_right,90.3,idle
100.0,82.0,0.91,6.79,7.7,6,jump,97.5,idle
82.0,100.0,1.35,7.64,8.99,0,move_left,95.8,special
67.0,64.0,1.2,6.91,8.1,0,idle,91.7,punch
100.0,100.0,3.94,5.19,9.13,0,move_right,96.5,move_right
7.0,37.0,0.74,8.66,9.4,1,move_right,87.6,idle
34.0,34.0,2.09,4.89,6.98,0,punch,93.0,move_right
43.0,52.0,1.33,6.8,8.13,0,kick,94.4,block
46.0,64.0,0.97,7.17,8.14,2,jump,94.7,idle
100.0,100.0,3.33,3.3,6.62,0,block,97.5,move_right
100.0,100.0,4.89,2.51,7.4,0,move_left,98.3,move_right
100.0,100.0,6.43,3.14,9.57,0,move_left,98.8,move_right
100.0,100.0,2.49,3.21,5.7,0,kick,97.5,move_right
100.0,100.0,1.32,6.89,8.21,0,punch,96.8,jump
7.0,73.0,0.18,5.62,5.44,0,move_left,93.9,move_left
100.0,91.0,1.55,5.71,7.26,0,punch,97.1,kick
16.0,64.0,0.28,8.33,8.05,0,punch,91.2,block
82.0,85.0,1.55,8.15,9.7,2,move_right,96.5,idle
100.0,100.0,2.36,2.16,4.52,0,idle,98.2,jump
79.0,100.0,1.4,5.11,6.51,0,punch,94.8,block
7.0,25.0,0.02,8.48,8.5,2,special,89.4,block
25.0,7.0,0.2,8.6,8.8,0,punch,88.4,jump
25.0,55.0,0.02,2.78,2.76,0,block,90.7,move_left
10.0,64.0,0.02,7.73,7.75,0,jump,90.5,move_right
64.0,85.0,1.58,3.67,5.25,2,move_right,96.3,idle
58.0,76.0,0.02,3.68,3.66,2,idle,94.2,idle
52.0,37.0,0.92,7.09,6.17,6,block,92.2,idle
100.0,100.0,2.75,3.65,6.4,0,move_left,97.7,move_right
13.0,58.0,1.34,6.39,7.72,0,special,92.9,jump
37.0,28.0,1.53,7.2,8.72,0,move_right,90.6,kick
55.0,43.0,1.13,7.66,8.79,3,move_right,93.2,idle
67.0,76.0,0.96,6.82,7.78,4,move_left,93.7,idle
88.0,79.0,1.75,4.37,6.12,3,move_right,94.2,idle
37.0,16.0,1.48,8.5,9.97,1,idle,91.8,idle
43.0,58.0,0.38,5.71,6.09,3,idle,94.0,idle
40.0,40.0,1.44,4.3,5.74,0,jump,92.9,punch
34.0,76.0,1.53,8.47,10.0,0,jump,89.6,special
73.0,70.0,1.29,6.81,8.1,1,punch,96.1,idle
7.0,25.0,0.02,8.48,8.5,1,block,89.3,idle
19.0,40.0,0.08,5.48,5.56,0,kick,92.8,block
100.0,100.0,2.56,4.42,6.97,0,punch,96.9,jump
4.0,82.0,0.2,7.1,7.29,0,jump,93.9,move_right
100.0,100.0,6.99,1.28,8.27,0,kick,98.7,jump
73.0,85.0,1.57,7.93,9.51,0,idle,96.6,punch
10.0,55.0,0.1,9.3,9.4,0,idle,89.8,move_right
100.0,100.0,2.8,4.79,7.59,0,move_left,96.4,jump
55.0,73.0,1.26,5.91,7.17,0,jump,95.3,jump
85.0,94.0,1.66,7.3,8.96,2,jump,95.3,idle
19.0,40.0,0.15,8.11,8.26,0,punch,90.3,block
58.0,58.0,0.14,7.67,7.81,0,punch,94.3,jump
73.0,82.0,1.17,5.94,7.11,0,kick,96.2,jump
43.0,34.0,0.76,3.56,4.32,0,punch,93.6,block
55.0,79.0,0.81,4.85,5.65,0,punch,93.7,block
52.0,61.0,1.4,6.91,8.31,3,special,90.0,idle
10.0,67.0,0.57,4.85,4.28,0,move_left,90.7,move_left
85.0,91.0,1.58,5.98,7.57,1,move_left,96.4,idle
25.0,55.0,0.21,8.81,8.6,0,jump,91.1,move_left
73.0,94.0,0.99,4.37,5.36,2,kick,96.7,block
40.0,46.0,0.52,7.22,7.74,2,kick,90.7,block
49.0,67.0,0.32,3.68,3.36,3,punch,93.3,block
88.0,73.0,0.79,6.14,6.94,4,move_left,96.1,punch
31.0,46.0,1.51,7.15,8.66,3,punch,88.1,idle
13.0,13.0,1.64,3.58,1.94,1,special,87.2,idle
100.0,100.0,5.72,2.21,7.93,0,idle,98.9,move_right
37.0,73.0,0.67,3.72,4.39,3,block,92.9,idle
64.0,61.0,1.0,8.7,9.7,5,move_left,92.9,idle
76.0,100.0,1.58,6.97,8.55,3,punch,94.5,idle
100.0,100.0,4.82,2.34,7.16,0,idle,98.0,move_right
70.0,76.0,1.36,7.58,8.93,3,idle,95.2,idle
73.0,37.0,0.82,4.91,5.74,1,move_left,95.5,idle
85.0,85.0,1.56,7.12,8.68,2,punch,95.0,idle
100.0,100.0,8.22,1.04,9.25,0,jump,98.6,move_right
28.0,73.0,0.09,4.71,4.8,0,jump,92.7,move_left
91.0,79.0,1.61,5.66,7.28,0,block,95.1,jump
19.0,67.0,0.16,8.5,8.66,0,punch,93.2,block
100.0,100.0,4.29,3.11,7.4,0,idle,98.1,move_right
58.0,43.0,0.43,5.98,6.41,1,move_right,93.4,idle
58.0,61.0,1.26,5.8,7.06,2,idle,91.5,idle
40.0,58.0,0.74,4.78,4.04,0,move_right,90.7,kick
40.0,46.0,0.52,7.22,7.74,0,punch,90.4,block
22.0,58.0,0.14,9.26,9.4,0,idle,88.9,move_right
70.0,79.0,0.14,7.13,7.0,0,move_right,93.1,kick
100.0,100.0,4.87,4.88,9.75,0,idle,98.0,move_right
25.0,70.0,0.39,4.37,4.76,2,move_left,94.6,idle
70.0,70.0,0.14,7.13,7.0,2,move_right,92.1,idle
100.0,100.0,3.99,4.28,8.27,0,kick,97.2,move_right
100.0,100.0,2.74,6.39,9.13,0,idle,96.1,move_right
100.0,100.0,1.29,8.34,9.63,1,idle,96.2,idle
94.0,91.0,1.43,7.03,8.46,0,jump,94.9,kick
100.0,100.0,2.52,4.29,6.81,0,block,98.9,move_right
52.0,64.0,1.33,7.07,8.41,1,move_right,93.4,kick
13.0,67.0,0.27,5.23,4.96,0,punch,93.0,jump
13.0,67.0,0.33,5.02,5.35,0,move_left,95.8,move_right
100.0,100.0,1.98,6.14,8.12,0,idle,96.4,move_right
100.0,91.0,1.62,5.8,7.42,0,block,97.1,jump
100.0,100.0,4.01,1.05,5.06,0,punch,98.9,move_right
25.0,70.0,0.19,8.57,8.77,0,special,94.2,block
100.0,100.0,4.28,3.29,7.57,0,punch,98.2,move_right
37.0,61.0,1.25,8.45,9.7,0,idle,94.1,punch
100.0,100.0,5.1,2.8,7.9,0,kick,98.3,move_right
31.0,61.0,1.08,7.24,8.32,0,block,92.5,punch
100.0,100.0,4.28,3.87,8.14,2,idle,97.6,idle
100.0,100.0,8.07,1.46,9.53,2,move_right,98.6,idle
100.0,100.0,3.28,5.19,8.47,0,idle,96.5,move_right
49.0,64.0,1.13,5.49,6.62,0,kick,93.6,jump
13.0,13.0,1.34,3.58,2.24,0,idle,87.5,kick
43.0,64.0,0.59,4.77,5.36,2,idle,94.7,idle
82.0,55.0,1.55,8.15,9.7,1,kick,94.4,idle
100.0,100.0,1.72,5.34,7.06,0,punch,97.0,move_right
37.0,64.0,1.6,6.04,7.63,2,idle,91.3,idle
70.0,61.0,1.02,8.42,9.44,1,special,93.5,block
43.0,34.0,1.89,6.18,8.06,0,jump,91.7,move_right
100.0,100.0,5.41,2.47,7.88,0,punch,98.7,move_right
28.0,73.0,0.99,4.11,5.1,1,jump,93.1,idle
37.0,61.0,1.5,8.5,10.0,5,kick,90.7,idle
100.0,100.0,1.33,5.47,6.79,0,punch,98.6,block
49.0,67.0,1.08,7.24,8.32,1,special,94.5,block
1.0,73.0,0.12,5.02,5.14,0,jump,93.4,move_right
70.0,82.0,0.77,7.63,8.4,5,idle,95.6,idle
79.0,85.0,1.4,6.75,8.15,1,jump,95.1,idle
13.0,31.0,1.5,7.1,8.6,2,block,91.9,idle
10.0,13.0,0.99,6.45,7.44,3,kick,88.9,block
67.0,76.0,1.7,6.01,7.71,2,move_right,92.7,idle
100.0,91.0,1.69,5.54,7.24,3,move_right,97.6,idle
25.0,55.0,0.92,3.68,2.76,0,move_left,91.5,jump
31.0,43.0,0.14,8.66,8.8,3,idle,90.0,idle
58.0,79.0,1.17,7.18,8.35,0,jump,93.9,jump
55.0,46.0,1.33,7.13,8.46,3,move_right,92.9,idle
55.0,88.0,1.54,3.25,4.78,4,block,96.5,idle
70.0,46.0,0.22,5.12,4.9,0,idle,95.7,punch
58.0,43.0,0.74,5.53,6.27,0,move_left,94.2,kick
82.0,100.0,1.65,7.64,9.29,0,punch,95.9,jump
67.0,64.0,1.33,4.2,5.53,0,block,95.5,punch
52.0,82.0,0.74,8.36,9.1,2,move_right,93.6,idle
100.0,100.0,2.77,2.52,5.29,0,kick,98.3,move_right
16.0,73.0,0.04,5.05,5.08,0,kick,93.2,jump
100.0,100.0,3.29,5.96,9.25,0,punch,97.2,move_right
16.0,64.0,0.24,9.76,10.0,0,idle,90.3,move_right
19.0,67.0,1.46,8.54,10.0,0,idle,90.5,move_right
100.0,100.0,5.19,2.78,7.97,0,idle,97.7,move_right
94.0,85.0,1.34,5.23,6.57,0,kick,95.8,block
94.0,94.0,0.47,4.71,5.18,0,move_right,97.1,move_right
16.0,82.0,1.04,8.36,9.4,1,special,92.7,block
67.0,76.0,0.15,7.64,7.79,3,move_left,93.8,idle
82.0,91.0,1.12,5.16,6.28,3,punch,96.7,block
52.0,40.0,1.29,5.55,6.84,3,move_left,91.9,idle
100.0,91.0,1.59,7.07,8.67,0,jump,97.3,kick
100.0,100.0,1.36,7.13,8.5,0,kick,94.7,block
64.0,73.0,0.12,4.91,5.04,0,jump,94.1,punch
73.0,55.0,1.25,8.15,9.4,3,kick,94.2,move_right
100.0,100.0,3.81,6.07,9.87,3,punch,96.4,idle
100.0,100.0,6.05,1.25,7.3,0,move_left,98.7,jump
4.0,82.0,0.4,7.4,6.99,0,move_left,94.2,move_left
88.0,88.0,1.29,3.81,5.1,2,move_right,96.1,idle
76.0,88.0,1.42,7.22,8.64,0,block,94.6,kick
22.0,67.0,0.26,4.26,4.52,0,punch,92.6,jump
100.0,100.0,1.64,6.76,8.4,0,block,97.8,move_right
64.0,67.0,1.1,7.31,8.41,2,special,94.7,block
46.0,49.0,0.32,8.48,8.8,0,punch,90.7,block
52.0,61.0,0.77,7.32,8.1,0,move_left,93.4,punch
73.0,76.0,0.56,4.56,5.12,3,move_right,95.1,idle
100.0,100.0,7.0,0.89,7.89,0,idle,98.7,move_right
10.0,64.0,0.03,7.37,7.34,0,jump,90.3,move_left
10.0,25.0,0.97,8.43,9.4,3,special,89.1,block
91.0,76.0,1.51,4.75,6.26,1,kick,95.1,idle
49.0,73.0,1.07,7.93,9.0,1,punch,93.7,block
100.0,100.0,1.3,6.8,8.1,0,move_left,96.8,kick
91.0,94.0,1.34,8.66,10.0,1,move_right,93.5,idle
100.0,100.0,5.53,2.98,8.51,0,idle,98.7,move_right
82.0,76.0,1.22,7.73,8.95,1,jump,95.3,idle
28.0,61.0,0.7,7.6,8.3,0,move_left,91.3,move_right
100.0,100.0,3.37,6.33,9.7,6,idle,97.9,idle
43.0,76.0,0.58,8.18,7.6,0,move_left,93.0,block
34.0,73.0,0.79,7.66,8.44,1,punch,94.7,block
100.0,82.0,0.79,3.75,2.96,0,jump,96.7,kick
82.0,67.0,1.02,4.3,5.32,2,idle,96.2,idle
88.0,100.0,1.6,5.99,7.59,3,punch,95.1,idle
100.0,100.0,2.58,5.24,7.82,0,idle,96.7,move_right
100.0,100.0,6.34,1.64,7.98,0,jump,98.5,move_right
100.0,100.0,4.64,5.06,9.7,0,idle,95.7,punch
73.0,94.0,1.28,8.42,9.7,0,move_left,95.4,punch
73.0,61.0,1.37,7.32,8.7,0,kick,94.0,jump
7.0,7.0,0.79,8.61,9.4,1,special,88.9,block
13.0,13.0,1.34,4.48,3.14,0,punch,88.4,block
100.0,100.0,3.29,1.89,5.18,0,idle,99.0,move_right
100.0,100.0,1.87,3.31,5.18,0,punch,98.8,move_right
100.0,100.0,4.83,0.75,5.58,0,idle,99.0,move_right
82.0,85.0,0.44,7.13,6.7,2,idle,93.9,idle
100.0,100.0,5.39,4.46,9.85,0,kick,97.8,move_right
88.0,94.0,1.29,6.38,7.67,1,jump,95.5,idle
52.0,61.0,1.23,5.82,7.05,1,special,94.3,idle
85.0,79.0,0.59,5.55,4.96,1,move_left,93.6,idle
25.0,58.0,1.81,7.93,9.73,1,move_right,93.6,idle
85.0,91.0,1.26,4.9,6.16,0,punch,95.7,block
10.0,13.0,1.08,7.34,8.42,2,punch,89.8,block
61.0,91.0,1.12,7.32,8.45,2,punch,94.1,block
22.0,52.0,0.69,6.6,7.29,0,special,94.0,block
61.0,61.0,0.73,7.13,7.86,0,idle,93.4,kick
100.0,100.0,2.91,6.67,9.57,0,kick,95.8,move_right
100.0,100.0,2.89,6.16,9.04,0,punch,97.6,move_right
100.0,100.0,1.39,4.02,5.41,0,move_right,98.9,special
100.0,82.0,1.88,7.71,9.59,6,move_right,96.6,idle
31.0,46.0,0.53,5.49,6.02,3,move_left,91.5,idle
1.0,64.0,0.09,6.98,7.07,1,jump,92.9,idle
67.0,82.0,0.89,4.77,5.66,0,move_left,96.8,special
67.0,43.0,0.43,6.07,6.49,6,idle,94.4,idle
100.0,100.0,2.5,5.9,8.4,0,move_left,97.1,move_right
64.0,73.0,0.87,8.47,7.6,0,move_left,91.8,punch
61.0,76.0,0.25,6.01,6.26,0,punch,95.7,block
49.0,64.0,0.47,5.31,5.78,3,idle,94.7,idle
49.0,91.0,1.09,5.82,6.91,3,block,95.9,idle
52.0,73.0,1.34,7.66,9.0,0,idle,95.7,jump
100.0,100.0,3.72,5.19,8.91,0,move_right,96.5,move_right
94.0,46.0,1.87,8.13,10.0,5,move_right,93.1,idle
100.0,100.0,2.12,6.83,8.95,0,kick,97.6,jump
100.0,100.0,2.79,4.61,7.4,0,punch,97.6,jump
13.0,79.0,0.09,6.05,5.95,0,block,92.1,move_left
19.0,58.0,0.15,8.65,8.8,0,block,90.4,move_right
40.0,28.0,0.5,8.6,9.1,3,move_right,90.5,idle
100.0,94.0,2.68,7.29,9.97,0,punch,94.0,move_right
100.0,91.0,1.88,6.59,8.47,0,punch,96.2,move_right
100.0,100.0,1.6,5.72,7.32,0,special,96.6,punch
19.0,22.0,0.38,5.48,5.86,3,punch,92.3,block
88.0,91.0,1.06,7.58,8.63,0,punch,96.4,jump
91.0,82.0,1.09,4.32,5.41,5,kick,98.7,block
100.0,94.0,1.34,8.66,10.0,3,special,94.8,idle
76.0,76.0,1.53,4.72,6.25,5,punch,97.3,idle
34.0,40.0,0.89,4.59,5.48,0,punch,93.7,jump
70.0,82.0,1.07,7.63,8.7,0,move_left,95.0,punch
10.0,25.0,0.35,8.45,8.8,1,block,91.9,idle
7.0,25.0,1.5,7.1,8.6,0,jump,90.0,block
28.0,31.0,0.66,5.91,6.57,1,move_right,92.2,idle
19.0,49.0,0.25,5.87,6.12,0,move_left,88.1,block
10.0,64.0,0.12,9.59,9.71,0,jump,92.0,move_right
64.0,82.0,1.02,6.59,7.61,0,idle,95.9,punch
100.0,100.0,4.11,0.95,5.05,0,punch,98.9,move_right
91.0,82.0,1.39,4.32,5.71,2,idle,98.4,idle
100.0,100.0,6.83,0.73,7.56,0,kick,98.4,move_right
100.0,100.0,2.9,6.5,9.4,0,kick,97.3,move_right
70.0,94.0,1.47,6.39,7.87,2,punch,95.7,idle
100.0,100.0,2.23,4.15,6.38,0,idle,99.0,move_right
70.0,67.0,0.8,7.22,8.02,2,idle,95.5,idle
100.0,100.0,2.54,5.87,8.41,0,punch,98.0,move_right
61.0,22.0,0.66,7.82,8.48,3,move_left,89.2,idle
64.0,67.0,1.53,8.47,10.0,0,move_right,93.0,kick
43.0,46.0,0.83,5.2,6.04,0,punch,93.7,block
43.0,52.0,0.15,3.87,3.72,0,punch,95.3,block
100.0,100.0,1.88,6.15,8.03,0,move_left,97.2,move_right
100.0,73.0,1.92,7.6,9.52,0,move_left,95.4,jump
37.0,61.0,1.82,8.04,9.86,1,jump,89.0,idle
37.0,34.0,0.76,3.56,4.32,0,block,93.4,block
13.0,28.0,1.18,7.69,8.87,1,kick,89.5,block
61.0,94.0,1.53,5.15,6.68,0,punch,96.8,kick
100.0,91.0,1.36,7.44,8.8,1,jump,94.5,idle
40.0,61.0,2.0,7.05,9.05,0,move_left,91.5,move_right
100.0,100.0,3.1,4.52,7.62,0,punch,97.0,move_right
100.0,100.0,7.19,2.73,9.92,0,idle,98.8,move_right
55.0,67.0,0.78,7.34,8.12,1,punch,94.3,block
100.0,100.0,1.99,5.87,7.87,0,move_right,98.0,jump
25.0,16.0,0.13,8.33,8.46,2,move_right,89.1,idle
43.0,76.0,0.61,7.44,8.05,0,move_left,94.1,punch
46.0,40.0,0.22,5.12,4.9,1,idle,95.4,idle
76.0,100.0,2.44,5.24,7.68,0,move_right,96.0,jump
40.0,67.0,0.62,3.68,3.06,0,kick,92.9,block
43.0,64.0,1.91,7.46,9.38,0,move_right,91.0,move_right
22.0,64.0,0.2,8.44,8.23,0,special,89.6,block
31.0,64.0,1.09,5.14,6.24,0,punch,94.4,block
91.0,91.0,1.16,4.56,5.72,0,move_left,96.1,punch
100.0,100.0,4.58,4.96,9.54,0,punch,98.9,move_right
82.0,100.0,1.34,5.19,6.52,0,special,97.3,block
43.0,73.0,1.4,4.62,6.02,0,block,95.3,kick
28.0,55.0,0.33,4.35,4.68,0,move_right,92.6,move_right
76.0,94.0,0.53,5.49,6.02,1,kick,95.1,block
49.0,46.0,0.83,5.2,6.04,0,move_left,94.5,kick
40.0,40.0,0.88,8.52,9.4,1,move_left,89.3,idle
94.0,100.0,1.41,4.25,5.65,0,punch,96.9,block
49.0,67.0,0.78,7.34,8.12,0,punch,94.1,block
58.0,76.0,0.02,3.68,3.66,0,punch,93.8,block
1.0,37.0,0.48,5.79,5.31,0,jump,92.2,punch
100.0,100.0,2.35,2.87,5.22,0,special,98.1,move_right
10.0,67.0,0.87,6.05,5.18,0,move_left,91.1,move_left
100.0,94.0,0.79,6.28,7.07,2,idle,97.7,idle
100.0,88.0,0.84,6.9,7.74,1,move_right,95.8,idle
88.0,94.0,1.45,4.37,5.82,0,idle,95.2,kick
88.0,91.0,0.88,3.68,4.56,1,move_left,97.3,idle
10.0,55.0,0.1,9.3,9.4,0,move_right,90.1,move_right
94.0,94.0,1.15,5.17,6.32,0,move_left,98.2,block
82.0,100.0,1.33,5.47,6.79,0,idle,98.4,punch
70.0,85.0,0.72,5.78,6.5,2,move_left,97.0,idle
100.0,91.0,1.52,4.79,6.3,1,block,96.6,idle
43.0,79.0,1.37,6.04,7.41,0,block,92.5,kick
85.0,85.0,0.26,8.54,8.8,0,move_left,94.7,kick
28.0,28.0,1.53,7.2,8.72,3,kick,90.5,idle
28.0,19.0,0.68,8.72,9.4,2,move_left,91.0,idle
34.0,67.0,0.13,7.94,8.07,2,block,93.9,idle
70.0,70.0,0.9,8.5,9.4,2,special,93.7,block
100.0,100.0,3.9,4.0,7.9,3,kick,97.8,idle
73.0,88.0,1.03,5.65,6.68,1,idle,96.3,idle
100.0,100.0,2.11,7.87,9.98,2,move_right,95.0,idle
100.0,100.0,2.36,5.47,7.84,0,special,97.9,move_right
43.0,70.0,1.01,7.79,8.8,4,kick,93.8,block
100.0,100.0,1.42,5.72,7.14,0,block,95.4,block
76.0,37.0,1.27,8.13,9.4,2,move_left,92.4,idle
13.0,67.0,0.03,7.59,7.57,0,kick,92.7,block
94.0,76.0,0.68,7.71,8.39,3,idle,95.3,idle
91.0,85.0,0.24,5.81,6.06,1,kick,94.6,block
82.0,100.0,0.74,7.67,8.41,0,jump,96.7,jump
100.0,100.0,1.5,5.41,6.9,0,jump,96.1,special
1.0,25.0,0.95,8.45,9.4,3,kick,91.2,block
61.0,91.0,0.52,7.32,7.85,0,punch,94.4,jump
94.0,100.0,1.46,7.94,9.4,0,special,95.3,block
70.0,79.0,1.63,6.77,8.41,0,move_right,94.7,move_right
100.0,94.0,0.97,8.13,9.1,3,move_left,96.2,idle
37.0,70.0,1.07,6.04,7.11,0,punch,92.1,jump
58.0,79.0,1.46,5.93,7.39,2,punch,94.8,idle
100.0,94.0,1.46,7.07,8.53,2,idle,96.3,idle
46.0,49.0,0.02,8.48,8.5,0,move_left,90.6,block
4.0,67.0,0.03,6.27,6.3,0,punch,88.8,block
100.0,100.0,3.25,5.2,8.45,0,idle,96.3,move_right
64.0,76.0,1.33,5.65,6.98,3,move_right,95.6,idle
67.0,85.0,1.15,7.6,8.75,2,kick,93.6,block
4.0,73.0,0.19,7.66,7.84,0,punch,90.3,jump
70.0,73.0,1.21,6.79,8.0,1,punch,95.7,idle
